region,experiment,year,mean_temp,anomaly
polar,historical,1855,253.0401763916016,-0.7263956705728845
polar,historical,1856,252.98399353027344,-0.7825785319010379
polar,historical,1857,253.2228546142578,-0.5437174479166629
polar,historical,1858,252.67730712890625,-1.0892649332682254
polar,historical,1859,252.7350311279297,-1.0315409342447879
polar,historical,1860,253.45587158203125,-0.3107004801432254
polar,historical,1861,252.6962890625,-1.0702829996744754
polar,historical,1862,252.3583984375,-1.4081736246744754
polar,historical,1863,252.6216583251953,-1.1449137369791629
polar,historical,1864,252.9465484619141,-0.8200236002603845
polar,historical,1865,252.9761199951172,-0.7904520670572879
polar,historical,1866,252.9408721923828,-0.8256998697916629
polar,historical,1867,252.6850433349609,-1.0815287272135663
polar,historical,1868,253.27452087402344,-0.4920511881510379
polar,historical,1869,252.8914337158203,-0.8751383463541629
polar,historical,1870,252.8710174560547,-0.8955546061197879
polar,historical,1871,253.8074493408203,0.04087727864583712
polar,historical,1872,252.6659698486328,-1.1006022135416629
polar,historical,1873,252.84092712402344,-0.9256449381510379
polar,historical,1874,253.1356964111328,-0.6308756510416629
polar,historical,1875,252.52281188964844,-1.2437601725260379
polar,historical,1876,252.5152740478516,-1.2512980143228845
polar,historical,1877,252.9494171142578,-0.8171549479166629
polar,historical,1878,253.4038848876953,-0.3626871744791629
polar,historical,1879,252.9922637939453,-0.7743082682291629
polar,historical,1880,252.999267578125,-0.7673044840494754
polar,historical,1881,253.14170837402344,-0.6248636881510379
polar,historical,1882,252.92503356933597,-0.8415384928385095
polar,historical,1883,252.9805145263672,-0.7860575358072879
polar,historical,1884,253.09735107421875,-0.6692209879557254
polar,historical,1885,252.6572113037109,-1.1093607584635663
polar,historical,1886,252.6710205078125,-1.0955515543619754
polar,historical,1887,253.1529083251953,-0.6136637369791629
polar,historical,1888,252.7271270751953,-1.0394449869791629
polar,historical,1889,253.1481475830078,-0.6184244791666629
polar,historical,1890,253.29103088378903,-0.4755411783854413
polar,historical,1891,253.0160369873047,-0.7505350748697879
polar,historical,1892,252.8793792724609,-0.8871927897135663
polar,historical,1893,253.1509246826172,-0.6156473795572879
polar,historical,1894,252.90586853027344,-0.8607035319010379
polar,historical,1895,252.8038482666016,-0.9627237955728845
polar,historical,1896,252.98509216308597,-0.7814798990885095
polar,historical,1897,253.2623748779297,-0.5041971842447879
polar,historical,1898,253.3280029296875,-0.4385691324869754
polar,historical,1899,253.69415283203125,-0.07241923014322538
polar,historical,1900,253.07835388183597,-0.6882181803385095
polar,historical,1901,253.1246337890625,-0.6419382731119754
polar,historical,1902,252.73899841308597,-1.0275736490885095
polar,historical,1903,253.1648101806641,-0.6017618815103845
polar,historical,1904,253.14805603027344,-0.6185160319010379
polar,historical,1905,253.07232666015625,-0.6942454020182254
polar,historical,1906,253.2978973388672,-0.4686747233072879
polar,historical,1907,252.87103271484372,-0.8955393473307538
polar,historical,1908,252.75592041015625,-1.0106516520182254
polar,historical,1909,253.05796813964844,-0.7086039225260379
polar,historical,1910,253.14508056640625,-0.6214914957682254
polar,historical,1911,253.5616912841797,-0.20488077799478788
polar,historical,1912,253.2188720703125,-0.5476999918619754
polar,historical,1913,253.34141540527344,-0.4251566569010379
polar,historical,1914,253.16587829589844,-0.6006937662760379
polar,historical,1915,252.85206604003903,-0.9145060221354413
polar,historical,1916,253.01727294921875,-0.7492991129557254
polar,historical,1917,253.142822265625,-0.6237497965494754
polar,historical,1918,253.34014892578125,-0.4264231363932254
polar,historical,1919,253.1276092529297,-0.6389628092447879
polar,historical,1920,253.43312072753903,-0.3334513346354413
polar,historical,1921,253.6767120361328,-0.08986002604166288
polar,historical,1922,253.22886657714844,-0.5377054850260379
polar,historical,1923,253.8446502685547,0.07807820638021212
polar,historical,1924,253.7183837890625,-0.04818827311197538
polar,historical,1925,253.4024810791016,-0.36409098307288446
polar,historical,1926,253.3540496826172,-0.4125223795572879
polar,historical,1927,254.2061309814453,0.4395589192708371
polar,historical,1928,253.60968017578125,-0.15689188639322538
polar,historical,1929,253.24749755859372,-0.5190745035807538
polar,historical,1930,253.5066375732422,-0.2599344889322879
polar,historical,1931,253.68495178222656,-0.08162027994791288
polar,historical,1932,254.4625701904297,0.6959981282552121
polar,historical,1933,253.63096618652344,-0.13560587565103788
polar,historical,1934,252.96876525878903,-0.7978068033854413
polar,historical,1935,253.81756591796875,0.05099385579427462
polar,historical,1936,253.6909942626953,-0.07557779947916288
polar,historical,1937,253.5059356689453,-0.2606363932291629
polar,historical,1938,254.0970458984375,0.3304738362630246
polar,historical,1939,253.8956756591797,0.12910359700521212
polar,historical,1940,253.3341522216797,-0.4324198404947879
polar,historical,1941,253.6804656982422,-0.08610636393228788
polar,historical,1942,254.0507659912109,0.2841939290364337
polar,historical,1943,253.49383544921875,-0.2727366129557254
polar,historical,1944,253.791259765625,0.024687703450524623
polar,historical,1945,253.49664306640625,-0.2699289957682254
polar,historical,1946,252.9629669189453,-0.8036051432291629
polar,historical,1947,253.6223907470703,-0.14418131510416288
polar,historical,1948,253.31890869140625,-0.4476633707682254
polar,historical,1949,254.23057556152344,0.4640034993489621
polar,historical,1950,254.0431060791016,0.27653401692711554
polar,historical,1951,253.5948028564453,-0.17176920572916288
polar,historical,1952,254.0416259765625,0.2750539143880246
polar,historical,1953,254.40711975097656,0.6405476888020871
polar,historical,1954,254.04478454589844,0.2782124837239621
polar,historical,1955,254.21165466308597,0.44508260091149054
polar,historical,1956,254.3477783203125,0.5812062581380246
polar,historical,1957,253.2912139892578,-0.4753580729166629
polar,historical,1958,253.1254119873047,-0.6411600748697879
polar,historical,1959,253.1043701171875,-0.6622019449869754
polar,historical,1960,253.1057891845703,-0.6607828776041629
polar,historical,1961,253.42454528808597,-0.34202677408850946
polar,historical,1962,254.0518035888672,0.2852315266927121
polar,historical,1963,253.744384765625,-0.022187296549475377
polar,historical,1964,254.16294860839844,0.3963765462239621
polar,historical,1965,253.3048858642578,-0.4616861979166629
polar,historical,1966,253.37548828125,-0.3910837809244754
polar,historical,1967,253.34446716308597,-0.42210489908850946
polar,historical,1968,254.05455017089844,0.2879781087239621
polar,historical,1969,253.4348602294922,-0.3317118326822879
polar,historical,1970,253.75685119628903,-0.009720865885441299
polar,historical,1971,253.7347869873047,-0.03178507486978788
polar,historical,1972,253.93675231933597,0.17018025716149054
polar,historical,1973,253.8871917724609,0.1206197102864337
polar,historical,1974,254.1707305908203,0.4041585286458371
polar,historical,1975,253.30999755859372,-0.4565745035807538
polar,historical,1976,253.6181182861328,-0.14845377604166288
polar,historical,1977,254.00572204589844,0.23914998372396212
polar,historical,1978,253.9864959716797,0.21992390950521212
polar,historical,1979,254.26564025878903,0.4990681966145587
polar,historical,1980,254.1523895263672,0.3858174641927121
polar,historical,1981,254.21827697753903,0.4517049153645587
polar,historical,1982,254.09869384765625,0.3321217854817746
polar,historical,1983,253.2212371826172,-0.5453348795572879
polar,historical,1984,253.276123046875,-0.4904490152994754
polar,historical,1985,254.068359375,0.3017873128255246
polar,historical,1986,254.0341339111328,0.2675618489583371
polar,historical,1987,254.51829528808597,0.7517232259114905
polar,historical,1988,254.6976318359375,0.9310597737630246
polar,historical,1989,254.6599273681641,0.8933553059896155
polar,historical,1990,254.2079620361328,0.4413899739583371
polar,historical,1991,253.9709625244141,0.20439046223961554
polar,historical,1992,253.5807342529297,-0.18583780924478788
polar,historical,1993,253.7213134765625,-0.04525858561197538
polar,historical,1994,254.3521270751953,0.5855550130208371
polar,historical,1995,254.06593322753903,0.2993611653645587
polar,historical,1996,254.15557861328125,0.3890065511067746
polar,historical,1997,254.231689453125,0.4651173909505246
polar,historical,1998,254.7047882080078,0.9382161458333371
polar,historical,1999,254.6196136474609,0.8530415852864337
polar,historical,2000,254.8629913330078,1.0964192708333371
polar,historical,2001,255.6273193359375,1.8607472737630246
polar,historical,2002,255.3070831298828,1.5405110677083371
polar,historical,2003,255.41407775878903,1.6475056966145587
polar,historical,2004,255.1941375732422,1.4275655110677121
polar,historical,2005,255.1029815673828,1.3364095052083371
polar,historical,2006,254.8821563720703,1.1155843098958371
polar,historical,2007,255.1949005126953,1.4283284505208371
polar,historical,2008,255.58506774902344,1.8184956868489621
polar,historical,2009,255.1215057373047,1.3549336751302121
polar,historical,2010,255.4132843017578,1.6467122395833371
polar,historical,2011,255.73638916015625,1.9698170979817746
polar,historical,2012,256.09210205078125,2.3255299886067746
polar,historical,2013,255.4114227294922,1.6448506673177121
polar,historical,2014,255.5307159423828,1.7641438802083371
tropical,ssp126,2015,299.41571044921875,0.9219889322916401
tropical,ssp126,2016,299.5738830566406,1.0801615397135151
tropical,ssp126,2017,299.3739318847656,0.8802103678385151
tropical,ssp126,2018,299.9108581542969,1.4171366373697651
tropical,ssp126,2019,299.7259826660156,1.2322611490885151
tropical,ssp126,2020,299.4257202148437,0.9319986979165833
tropical,ssp126,2021,299.7931823730469,1.2994608561197651
tropical,ssp126,2022,300.0185546875,1.5248331705728901
tropical,ssp126,2023,299.59149169921875,1.0977701822916401
tropical,ssp126,2024,299.8768615722656,1.3831400553385151
tropical,ssp126,2025,299.9209289550781,1.4272074381510151
tropical,ssp126,2026,299.4957275390625,1.0020060221353901
tropical,ssp126,2027,299.5059509277344,1.0122294108072651
tropical,ssp126,2028,299.6719970703125,1.1782755533853901
tropical,ssp126,2029,299.83856201171875,1.3448404947916401
tropical,ssp126,2030,299.8931884765625,1.3994669596353901
tropical,ssp126,2031,299.4304504394531,0.9367289225260151
tropical,ssp126,2032,299.68328857421875,1.1895670572916401
tropical,ssp126,2033,299.95513916015625,1.4614176432291401
tropical,ssp126,2034,300.1571044921875,1.6633829752603901
tropical,ssp126,2035,300.1223449707031,1.6286234537760151
tropical,ssp126,2036,300.2662048339844,1.7724833170572651
tropical,ssp126,2037,299.9170227050781,1.4233011881510151
tropical,ssp126,2038,300.1154479980469,1.6217264811197651
tropical,ssp126,2039,300.0398864746094,1.5461649576822651
tropical,ssp126,2040,300.1719665527344,1.6782450358072651
tropical,ssp126,2041,300.4928283691406,1.9991068522135151
tropical,ssp126,2042,300.0928649902344,1.5991434733072651
tropical,ssp126,2043,300.2611389160156,1.7674173990885151
tropical,ssp126,2044,300.4283752441406,1.9346537272135151
tropical,ssp126,2045,299.9555053710937,1.4617838541665833
tropical,ssp126,2046,300.2002868652344,1.7065653483072651
tropical,ssp126,2047,300.2762756347656,1.7825541178385151
tropical,ssp126,2048,300.3194885253906,1.8257670084635151
tropical,ssp126,2049,300.310546875,1.8168253580728901
tropical,ssp126,2050,300.3943176269531,1.9005961100260151
tropical,ssp126,2051,300.2204284667969,1.7267069498697651
tropical,ssp126,2052,300.5375671386719,2.043845621744765
tropical,ssp126,2053,300.2983093261719,1.8045878092447651
tropical,ssp126,2054,300.4506530761719,1.9569315592447651
tropical,ssp126,2055,300.536865234375,2.04314371744789
tropical,ssp126,2056,300.1224060058594,1.6286844889322651
tropical,ssp126,2057,300.4103088378906,1.9165873209635151
tropical,ssp126,2058,300.59991455078125,2.10619303385414
tropical,ssp126,2059,299.99932861328125,1.5056070963541401
tropical,ssp126,2060,300.3524169921875,1.8586954752603901
tropical,ssp126,2061,300.47296142578125,1.9792399088541401
tropical,ssp126,2062,300.0959777832031,1.6022562662760151
tropical,ssp126,2063,300.4007568359375,1.9070353190103901
tropical,ssp126,2064,300.6761779785156,2.182456461588515
tropical,ssp126,2065,300.4896240234375,1.9959025065103901
tropical,ssp126,2066,300.1429443359375,1.6492228190103901
tropical,ssp126,2067,300.5166320800781,2.022910563151015
tropical,ssp126,2068,300.6393737792969,2.145652262369765
tropical,ssp126,2069,300.6338806152344,2.140159098307265
tropical,ssp126,2070,300.1385803222656,1.6448588053385151
tropical,ssp126,2071,300.40869140625,1.9149698893228901
tropical,ssp126,2072,300.4519958496094,1.9582743326822651
tropical,ssp126,2073,300.1311340332031,1.6374125162760151
tropical,ssp126,2074,300.4106140136719,1.9168924967447651
tropical,ssp126,2075,300.39019775390625,1.8964762369791401
tropical,ssp126,2076,300.4842529296875,1.9905314127603901
tropical,ssp126,2077,300.5171813964844,2.023459879557265
tropical,ssp126,2078,299.9812316894531,1.4875101725260151
tropical,ssp126,2079,300.5068664550781,2.013144938151015
tropical,ssp126,2080,300.6023254394531,2.108603922526015
tropical,ssp126,2081,300.0359191894531,1.5421976725260151
tropical,ssp126,2082,300.1525573730469,1.6588358561197651
tropical,ssp126,2083,300.6924743652344,2.198752848307265
tropical,ssp126,2084,300.7716064453125,2.27788492838539
tropical,ssp126,2085,300.6583557128906,2.164634195963515
tropical,ssp126,2086,300.8549194335937,2.3611979166665833
tropical,ssp126,2087,300.5311584472656,2.037436930338515
tropical,ssp126,2088,300.5790710449219,2.085349527994765
tropical,ssp126,2089,300.6910705566406,2.197349039713515
tropical,ssp126,2090,300.4359130859375,1.9421915690103901
tropical,ssp126,2091,300.70703125,2.21330973307289
tropical,ssp126,2092,300.4001770019531,1.9064554850260151
tropical,ssp126,2093,300.2307434082031,1.7370218912760151
tropical,ssp126,2094,300.2478332519531,1.7541117350260151
tropical,ssp126,2095,300.0440368652344,1.5503153483072651
tropical,ssp126,2096,300.463134765625,1.9694132486978901
tropical,ssp126,2097,300.5379638671875,2.04424235026039
tropical,ssp126,2098,300.2767028808594,1.7829813639322651
tropical,ssp126,2099,300.6996154785156,2.205893961588515
tropical,ssp126,2100,300.52423095703125,2.03050944010414
tropical,ssp126,2101,300.4612731933594,1.9675516764322651
tropical,ssp126,2102,300.8179626464844,2.324241129557265
tropical,ssp126,2103,300.6792907714844,2.185569254557265
tropical,ssp126,2104,300.6998596191406,2.206138102213515
tropical,ssp126,2105,300.1645202636719,1.6707987467447651
tropical,ssp126,2106,300.4831237792969,1.9894022623697651
tropical,ssp126,2107,300.8205871582031,2.326865641276015
tropical,ssp126,2108,300.5307922363281,2.037070719401015
tropical,ssp126,2109,300.5971984863281,2.103476969401015
tropical,ssp126,2110,300.5672607421875,2.07353922526039
tropical,ssp126,2111,300.5078430175781,2.014121500651015
tropical,ssp126,2112,300.6549987792969,2.161277262369765
tropical,ssp126,2113,300.63134765625,2.13762613932289
tropical,ssp126,2114,300.28662109375,1.7928995768228901
tropical,ssp126,2115,300.550537109375,2.05681559244789
tropical,ssp126,2116,300.3951721191406,1.9014506022135151
tropical,ssp126,2117,300.5226135253906,2.028892008463515
tropical,ssp126,2118,300.6158142089844,2.122092692057265
tropical,ssp126,2119,300.3541564941406,1.8604349772135151
tropical,ssp126,2120,300.6917724609375,2.19805094401039
tropical,ssp126,2121,300.49249267578125,1.9987711588541401
tropical,ssp126,2122,300.7955627441406,2.301841227213515
tropical,ssp126,2123,300.3535461425781,1.8598246256510151
tropical,ssp126,2124,300.4006652832031,1.9069437662760151
tropical,ssp126,2125,300.5140686035156,2.020347086588515
tropical,ssp126,2126,300.45751953125,1.9637980143228901
tropical,ssp126,2127,300.5350646972656,2.041343180338515
tropical,ssp126,2128,300.3029479980469,1.8092264811197651
tropical,ssp126,2129,300.2614440917969,1.7677225748697651
tropical,ssp126,2130,300.4325866699219,1.9388651529947651
tropical,ssp126,2131,300.6634826660156,2.169761149088515
tropical,ssp126,2132,300.8529968261719,2.359275309244765
tropical,ssp126,2133,300.6373596191406,2.143638102213515
tropical,ssp126,2134,300.4169616699219,1.9232401529947651
tropical,ssp126,2135,300.711181640625,2.21746012369789
tropical,ssp126,2136,300.4761047363281,1.9823832194010151
tropical,ssp126,2137,300.2774963378906,1.7837748209635151
tropical,ssp126,2138,300.4794616699219,1.9857401529947651
tropical,ssp126,2139,300.4481506347656,1.9544291178385151
tropical,ssp126,2140,300.1692199707031,1.6754984537760151
tropical,ssp126,2141,300.33349609375,1.8397745768228901
tropical,ssp126,2142,300.4236145019531,1.9298929850260151
tropical,ssp126,2143,300.2536315917969,1.7599100748697651
tropical,ssp126,2144,300.5380554199219,2.044333902994765
tropical,ssp126,2145,300.0964050292969,1.6026835123697651
tropical,ssp126,2146,300.2942199707031,1.8004984537760151
tropical,ssp126,2147,300.486083984375,1.9923624674478901
tropical,ssp126,2148,300.4430847167969,1.9493631998697651
tropical,ssp126,2149,300.3447570800781,1.8510355631510151
tropical,ssp126,2150,300.5849914550781,2.091269938151015
tropical,ssp126,2151,300.2359619140625,1.7422403971353901
tropical,ssp126,2152,300.4465637207031,1.9528422037760151
tropical,ssp126,2153,300.6775817871094,2.183860270182265
tropical,ssp126,2154,300.1014709472656,1.6077494303385151
tropical,ssp126,2155,300.247314453125,1.7535929361978901
tropical,ssp126,2156,300.5786437988281,2.084922281901015
tropical,ssp126,2157,300.3630065917969,1.8692850748697651
tropical,ssp126,2158,300.65447998046875,2.16075846354164
tropical,ssp126,2159,300.6110534667969,2.117331949869765
tropical,ssp126,2160,300.8171081542969,2.323386637369765
tropical,ssp126,2161,300.2167663574219,1.7230448404947651
tropical,ssp126,2162,300.4804382324219,1.9867167154947651
tropical,ssp126,2163,300.6170654296875,2.12334391276039
tropical,ssp126,2164,300.3757019042969,1.8819803873697651
tropical,ssp126,2165,300.3609924316406,1.8672709147135151
tropical,ssp126,2166,300.51129150390625,2.01756998697914
tropical,ssp126,2167,300.4301452636719,1.9364237467447651
tropical,ssp126,2168,300.3212585449219,1.8275370279947651
tropical,ssp126,2169,300.2730407714844,1.7793192545572651
tropical,ssp126,2170,300.631103515625,2.13738199869789
tropical,ssp126,2171,300.3988342285156,1.9051127115885151
tropical,ssp126,2172,300.6011962890625,2.10747477213539
tropical,ssp126,2173,300.5762023925781,2.082480875651015
tropical,ssp126,2174,300.6908874511719,2.197165934244765
tropical,ssp126,2175,300.6591186523437,2.1653971354165833
tropical,ssp126,2176,300.1465759277344,1.6528544108072651
tropical,ssp126,2177,300.4239501953125,1.9302286783853901
tropical,ssp126,2178,300.51043701171875,2.01671549479164
tropical,ssp126,2179,300.1648254394531,1.6711039225260151
tropical,ssp126,2180,300.34283447265625,1.8491129557291401
tropical,ssp126,2181,300.4394836425781,1.9457621256510151
tropical,ssp126,2182,300.0971984863281,1.6034769694010151
tropical,ssp126,2183,300.5565185546875,2.06279703776039
tropical,ssp126,2184,300.481689453125,1.9879679361978901
tropical,ssp126,2185,300.21295166015625,1.7192301432291401
tropical,ssp126,2186,300.3741149902344,1.8803934733072651
tropical,ssp126,2187,300.3517150878906,1.8579935709635151
tropical,ssp126,2188,300.1040344238281,1.6103129069010151
tropical,ssp126,2189,300.7484130859375,2.25469156901039
tropical,ssp126,2190,300.82958984375,2.33586832682289
tropical,ssp126,2191,300.4738464355469,1.9801249186197651
tropical,ssp126,2192,300.4586181640625,1.9648966471353901
tropical,ssp126,2193,300.2156982421875,1.7219767252603901
tropical,ssp126,2194,300.5031433105469,2.009421793619765
tropical,ssp126,2195,300.8042907714844,2.310569254557265
tropical,ssp126,2196,300.3571472167969,1.8634256998697651
tropical,ssp126,2197,300.6824645996094,2.188743082682265
tropical,ssp126,2198,300.6452941894531,2.151572672526015
tropical,ssp126,2199,300.620361328125,2.12663981119789
tropical,ssp126,2200,300.6969299316406,2.203208414713515
tropical,ssp126,2201,300.4349670410156,1.9412455240885151
tropical,ssp126,2202,300.318115234375,1.8243937174478901
tropical,ssp126,2203,300.6017150878906,2.107993570963515
tropical,ssp126,2204,300.2261047363281,1.7323832194010151
tropical,ssp126,2205,300.3134765625,1.8197550455728901
tropical,ssp126,2206,300.5378723144531,2.044150797526015
tropical,ssp126,2207,300.2449645996094,1.7512430826822651
tropical,ssp126,2208,300.5032043457031,2.009482828776015
tropical,ssp126,2209,300.4813537597656,1.9876322428385151
tropical,ssp126,2210,300.68914794921875,2.19542643229164
tropical,ssp126,2211,300.6189880371094,2.125266520182265
tropical,ssp126,2212,300.6817932128906,2.188071695963515
tropical,ssp126,2213,300.4398498535156,1.9461283365885151
tropical,ssp126,2214,300.5656433105469,2.071921793619765
tropical,ssp126,2215,300.1989440917969,1.7052225748697651
tropical,ssp126,2216,300.4173583984375,1.9236368815103901
tropical,ssp126,2217,300.3338928222656,1.8401713053385151
tropical,ssp126,2218,300.53729248046875,2.04357096354164
tropical,ssp126,2219,300.4831848144531,1.9894632975260151
tropical,ssp126,2220,300.7411193847656,2.247397867838515
tropical,ssp126,2221,300.5104064941406,2.016684977213515
tropical,ssp126,2222,300.3878479003906,1.8941263834635151
tropical,ssp126,2223,300.6214904785156,2.127768961588515
tropical,ssp126,2224,300.4247741699219,1.9310526529947651
tropical,ssp126,2225,300.66778564453125,2.17406412760414
tropical,ssp126,2226,300.4529113769531,1.9591898600260151
tropical,ssp126,2227,300.5378723144531,2.044150797526015
tropical,ssp126,2228,300.4468688964844,1.9531473795572651
tropical,ssp126,2229,300.1658630371094,1.6721415201822651
tropical,ssp126,2230,300.6436462402344,2.149924723307265
tropical,ssp126,2231,300.4855651855469,1.9918436686197651
tropical,ssp126,2232,300.3815612792969,1.8878397623697651
tropical,ssp126,2233,300.6763610839844,2.182639567057265
tropical,ssp126,2234,300.4200439453125,1.9263224283853901
tropical,ssp126,2235,300.6060485839844,2.112327067057265
tropical,ssp126,2236,300.5287170410156,2.034995524088515
tropical,ssp126,2237,299.81011962890625,1.3163981119791401
tropical,ssp126,2238,300.3447265625,1.8510050455728901
tropical,ssp126,2239,300.542724609375,2.04900309244789
tropical,ssp126,2240,300.25018310546875,1.7564615885416401
tropical,ssp126,2241,300.3763732910156,1.8826517740885151
tropical,ssp126,2242,300.3012084960937,1.8074869791665833
tropical,ssp126,2243,300.6246032714844,2.130881754557265
tropical,ssp126,2244,300.4248352050781,1.9311136881510151
tropical,ssp126,2245,300.7056579589844,2.211936442057265
tropical,ssp126,2246,300.5158996582031,2.022178141276015
tropical,ssp126,2247,300.5476989746094,2.053977457682265
tropical,ssp126,2248,300.49200439453125,1.9982828776041401
tropical,ssp126,2249,300.4155578613281,1.9218363444010151
tropical,ssp126,2250,300.5460510253906,2.052329508463515
tropical,ssp126,2251,300.6504821777344,2.156760660807265
tropical,ssp126,2252,300.6236267089844,2.129905192057265
tropical,ssp126,2253,300.5601806640625,2.06645914713539
tropical,ssp126,2254,300.6771545410156,2.183433024088515
tropical,ssp126,2255,300.7741394042969,2.280417887369765
tropical,ssp126,2256,300.483642578125,1.9899210611978901
tropical,ssp126,2257,300.6097412109375,2.11601969401039
tropical,ssp126,2258,300.7518310546875,2.25810953776039
tropical,ssp126,2259,300.2731628417969,1.7794413248697651
tropical,ssp126,2260,300.7446594238281,2.250937906901015
tropical,ssp126,2261,300.5694885253906,2.075767008463515
tropical,ssp126,2262,300.4466857910156,1.9529642740885151
tropical,ssp126,2263,300.5789794921875,2.08525797526039
tropical,ssp126,2264,300.3973388671875,1.9036173502603901
tropical,ssp126,2265,300.46044921875,1.9667277018228901
tropical,ssp126,2266,300.3202819824219,1.8265604654947651
tropical,ssp126,2267,300.6405334472656,2.146811930338515
tropical,ssp126,2268,300.5502624511719,2.056540934244765
tropical,ssp126,2269,300.8150634765625,2.32134195963539
tropical,ssp126,2270,300.70709228515625,2.21337076822914
tropical,ssp126,2271,300.472900390625,1.9791788736978901
tropical,ssp126,2272,300.470947265625,1.9772257486978901
tropical,ssp126,2273,300.4236145019531,1.9298929850260151
tropical,ssp126,2274,300.51910400390625,2.02538248697914
tropical,ssp126,2275,300.667236328125,2.17351481119789
tropical,ssp126,2276,300.4545288085937,1.9608072916665833
tropical,ssp126,2277,300.6938171386719,2.200095621744765
tropical,ssp126,2278,300.4399108886719,1.9461893717447651
tropical,ssp126,2279,300.574462890625,2.08074137369789
tropical,ssp126,2280,300.8925476074219,2.398826090494765
tropical,ssp126,2281,300.6395263671875,2.14580485026039
tropical,ssp126,2282,300.5238952636719,2.030173746744765
tropical,ssp126,2283,300.77496337890625,2.28124186197914
tropical,ssp126,2284,300.6249694824219,2.131247965494765
tropical,ssp126,2285,300.5955505371094,2.101829020182265
tropical,ssp126,2286,300.7385559082031,2.244834391276015
tropical,ssp126,2287,300.5401916503906,2.046470133463515
tropical,ssp126,2288,300.48516845703125,1.9914469401041401
tropical,ssp126,2289,300.8133544921875,2.31963297526039
tropical,ssp126,2290,300.5357360839844,2.042014567057265
tropical,ssp126,2291,300.7327880859375,2.23906656901039
tropical,ssp126,2292,300.7122497558594,2.218528238932265
tropical,ssp126,2293,300.7466125488281,2.252891031901015
tropical,ssp126,2294,300.7435607910156,2.249839274088515
tropical,ssp126,2295,300.487548828125,1.9938273111978901
tropical,ssp126,2296,300.4704284667969,1.9767069498697651
tropical,ssp126,2297,300.6562805175781,2.162559000651015
tropical,ssp126,2298,300.8482666015625,2.35454508463539
tropical,ssp126,2299,300.6673583984375,2.17363688151039
subtropical,ssp126,2015,292.1349792480469,0.9483581542968977
subtropical,ssp126,2016,292.0589904785156,0.8723693847656477
subtropical,ssp126,2017,292.1399841308594,0.9533630371093977
subtropical,ssp126,2018,292.2183837890625,1.0317626953125227
subtropical,ssp126,2019,292.2503356933594,1.0637145996093977
subtropical,ssp126,2020,292.3303527832031,1.1437316894531477
subtropical,ssp126,2021,292.3656005859375,1.1789794921875227
subtropical,ssp126,2022,292.2746887207031,1.0880676269531477
subtropical,ssp126,2023,292.3374328613281,1.1508117675781477
subtropical,ssp126,2024,292.4163513183594,1.2297302246093977
subtropical,ssp126,2025,292.4822082519531,1.2955871582031477
subtropical,ssp126,2026,292.50396728515625,1.3173461914062727
subtropical,ssp126,2027,292.4269104003906,1.2402893066406477
subtropical,ssp126,2028,292.4704895019531,1.2838684082031477
subtropical,ssp126,2029,292.6075439453125,1.4209228515625227
subtropical,ssp126,2030,292.6551818847656,1.4685607910156477
subtropical,ssp126,2031,292.6332092285156,1.4465881347656477
subtropical,ssp126,2032,292.5642395019531,1.3776184082031477
subtropical,ssp126,2033,292.60205078125,1.4154296875000227
subtropical,ssp126,2034,292.7710266113281,1.5844055175781477
subtropical,ssp126,2035,292.6940612792969,1.5074401855468977
subtropical,ssp126,2036,292.8041381835937,1.617517089843716
subtropical,ssp126,2037,292.7919921875,1.6053710937500227
subtropical,ssp126,2038,292.7574157714844,1.5707946777343977
subtropical,ssp126,2039,292.770751953125,1.5841308593750227
subtropical,ssp126,2040,292.9051818847656,1.7185607910156477
subtropical,ssp126,2041,292.8059997558594,1.6193786621093977
subtropical,ssp126,2042,292.8825378417969,1.6959167480468977
subtropical,ssp126,2043,292.89801025390625,1.7113891601562727
subtropical,ssp126,2044,292.9284362792969,1.7418151855468977
subtropical,ssp126,2045,292.9236145019531,1.7369934082031477
subtropical,ssp126,2046,292.8497009277344,1.6630798339843977
subtropical,ssp126,2047,292.8051452636719,1.6185241699218977
subtropical,ssp126,2048,292.8813781738281,1.6947570800781477
subtropical,ssp126,2049,292.9612731933594,1.7746520996093977
subtropical,ssp126,2050,292.83123779296875,1.6446166992187727
subtropical,ssp126,2051,292.9181823730469,1.7315612792968977
subtropical,ssp126,2052,292.9107666015625,1.7241455078125227
subtropical,ssp126,2053,292.9159240722656,1.7293029785156477
subtropical,ssp126,2054,292.94482421875,1.7582031250000227
subtropical,ssp126,2055,292.8864440917969,1.6998229980468977
subtropical,ssp126,2056,292.9981994628906,1.8115783691406477
subtropical,ssp126,2057,293.03936767578125,1.8527465820312727
subtropical,ssp126,2058,293.0417175292969,1.8550964355468977
subtropical,ssp126,2059,293.0299987792969,1.8433776855468977
subtropical,ssp126,2060,293.0908508300781,1.9042297363281477
subtropical,ssp126,2061,293.0848999023437,1.898278808593716
subtropical,ssp126,2062,293.08953857421875,1.9029174804687727
subtropical,ssp126,2063,292.997314453125,1.8106933593750227
subtropical,ssp126,2064,293.1549377441406,1.9683166503906477
subtropical,ssp126,2065,293.0985107421875,1.9118896484375227
subtropical,ssp126,2066,293.1424255371094,1.9558044433593977
subtropical,ssp126,2067,293.05035400390625,1.8637329101562727
subtropical,ssp126,2068,293.1091003417969,1.9224792480468977
